Sample,Time,Decoder,Ann Row,Ann Class,Value,
61579,3.079 s,Timing,Times,Time,1.250 ms (800.000 Hz),
61604,3.080 s,Timing,Times,Time,2.950 ms (338.983 Hz),
61663,3.083 s,Timing,Times,Time,1.250 ms (800.000 Hz),
61688,3.084 s,Timing,Times,Time,1.200 ms (833.333 Hz),
61712,3.086 s,Timing,Times,Time,1.250 ms (800.000 Hz),
61737,3.087 s,Timing,Times,Time,1.200 ms (833.333 Hz),
61761,3.088 s,Timing,Times,Time,1.200 ms (833.333 Hz),
61785,3.089 s,Timing,Times,Time,3.000 ms (333.333 Hz),
61845,3.092 s,Timing,Times,Time,1.200 ms (833.333 Hz),
61869,3.093 s,Timing,Times,Time,3.000 ms (333.333 Hz),
61929,3.096 s,Timing,Times,Time,1.250 ms (800.000 Hz),
61954,3.098 s,Timing,Times,Time,1.200 ms (833.333 Hz),
61978,3.099 s,Timing,Times,Time,1.200 ms (833.333 Hz),
62002,3.100 s,Timing,Times,Time,1.250 ms (800.000 Hz),
62027,3.101 s,Timing,Times,Time,1.200 ms (833.333 Hz),
62051,3.103 s,Timing,Times,Time,1.200 ms (833.333 Hz),
62075,3.104 s,Timing,Times,Time,1.250 ms (800.000 Hz),
62100,3.105 s,Timing,Times,Time,1.200 ms (833.333 Hz),
62124,3.106 s,Timing,Times,Time,1.250 ms (800.000 Hz),
62149,3.107 s,Timing,Times,Time,1.200 ms (833.333 Hz),
62173,3.109 s,Timing,Times,Time,1.200 ms (833.333 Hz),
62197,3.110 s,Timing,Times,Time,1.250 ms (800.000 Hz),
62222,3.111 s,Timing,Times,Time,1.200 ms (833.333 Hz),
62246,3.112 s,Timing,Times,Time,3.000 ms (333.333 Hz),
62306,3.115 s,Timing,Times,Time,1.200 ms (833.333 Hz),
62330,3.116 s,Timing,Times,Time,1.250 ms (800.000 Hz),
62355,3.118 s,Timing,Times,Time,1.200 ms (833.333 Hz),
62379,3.119 s,Timing,Times,Time,3.000 ms (333.333 Hz),
62439,3.122 s,Timing,Times,Time,1.200 ms (833.333 Hz),
62463,3.123 s,Timing,Times,Time,1.350 ms (740.741 Hz),
62490,3.124 s,Timing,Times,Time,1.250 ms (800.000 Hz),
62515,3.126 s,Timing,Times,Time,2.950 ms (338.983 Hz),
62574,3.129 s,Timing,Times,Time,1.250 ms (800.000 Hz),
62599,3.130 s,Timing,Times,Time,16.400 ms (60.976 Hz),
62927,3.146 s,Timing,Times,Time,2.600 ms (384.615 Hz),
62979,3.149 s,Timing,Times,Time,2.700 ms (370.370 Hz),
63033,3.152 s,Timing,Times,Time,1.250 ms (800.000 Hz),
63058,3.153 s,Timing,Times,Time,2.950 ms (338.983 Hz),
63117,3.156 s,Timing,Times,Time,1.250 ms (800.000 Hz),
63142,3.157 s,Timing,Times,Time,1.200 ms (833.333 Hz),
63166,3.158 s,Timing,Times,Time,1.200 ms (833.333 Hz),
63190,3.159 s,Timing,Times,Time,1.200 ms (833.333 Hz),
63214,3.161 s,Timing,Times,Time,1.250 ms (800.000 Hz),
63239,3.162 s,Timing,Times,Time,2.950 ms (338.983 Hz),
63298,3.165 s,Timing,Times,Time,1.250 ms (800.000 Hz),
63323,3.166 s,Timing,Times,Time,3.000 ms (333.333 Hz),
63383,3.169 s,Timing,Times,Time,1.250 ms (800.000 Hz),
63408,3.170 s,Timing,Times,Time,1.200 ms (833.333 Hz),
63432,3.172 s,Timing,Times,Time,1.200 ms (833.333 Hz),
63456,3.173 s,Timing,Times,Time,1.250 ms (800.000 Hz),
63481,3.174 s,Timing,Times,Time,1.200 ms (833.333 Hz),
63505,3.175 s,Timing,Times,Time,1.200 ms (833.333 Hz),
63529,3.176 s,Timing,Times,Time,1.250 ms (800.000 Hz),
63554,3.178 s,Timing,Times,Time,1.200 ms (833.333 Hz),
63578,3.179 s,Timing,Times,Time,1.250 ms (800.000 Hz),
63603,3.180 s,Timing,Times,Time,1.200 ms (833.333 Hz),
63627,3.181 s,Timing,Times,Time,1.200 ms (833.333 Hz),
63651,3.183 s,Timing,Times,Time,1.200 ms (833.333 Hz),
63675,3.184 s,Timing,Times,Time,1.250 ms (800.000 Hz),
63700,3.185 s,Timing,Times,Time,3.200 ms (312.500 Hz),
63764,3.188 s,Timing,Times,Time,1.250 ms (800.000 Hz),
63789,3.189 s,Timing,Times,Time,1.200 ms (833.333 Hz),
63813,3.191 s,Timing,Times,Time,1.200 ms (833.333 Hz),
63837,3.192 s,Timing,Times,Time,3.000 ms (333.333 Hz),
63897,3.195 s,Timing,Times,Time,1.250 ms (800.000 Hz),
63922,3.196 s,Timing,Times,Time,1.200 ms (833.333 Hz),
63946,3.197 s,Timing,Times,Time,1.250 ms (800.000 Hz),
63971,3.199 s,Timing,Times,Time,2.950 ms (338.983 Hz),
64030,3.201 s,Timing,Times,Time,1.250 ms (800.000 Hz),
64055,3.203 s,Timing,Times,Time,1.597 s  (0.626 Hz),
95999,4.800 s,Timing,Times,Time,2.650 ms (377.358 Hz),
96052,4.803 s,Timing,Times,Time,2.600 ms (384.615 Hz),
96104,4.805 s,Timing,Times,Time,1.300 ms (769.231 Hz),
96130,4.806 s,Timing,Times,Time,2.950 ms (338.983 Hz),
96189,4.809 s,Timing,Times,Time,1.250 ms (800.000 Hz),
96214,4.811 s,Timing,Times,Time,1.200 ms (833.333 Hz),
96238,4.812 s,Timing,Times,Time,1.250 ms (800.000 Hz),
96263,4.813 s,Timing,Times,Time,1.150 ms (869.565 Hz),
96286,4.814 s,Timing,Times,Time,1.300 ms (769.231 Hz),
96312,4.816 s,Timing,Times,Time,2.900 ms (344.828 Hz),
96370,4.819 s,Timing,Times,Time,1.300 ms (769.231 Hz),
96396,4.820 s,Timing,Times,Time,2.950 ms (338.983 Hz),
96455,4.823 s,Timing,Times,Time,1.250 ms (800.000 Hz),
96480,4.824 s,Timing,Times,Time,1.150 ms (869.565 Hz),
96503,4.825 s,Timing,Times,Time,1.350 ms (740.741 Hz),
96530,4.827 s,Timing,Times,Time,1.100 ms (909.091 Hz),
96552,4.828 s,Timing,Times,Time,1.300 ms (769.231 Hz),
96578,4.829 s,Timing,Times,Time,1.150 ms (869.565 Hz),
96601,4.830 s,Timing,Times,Time,1.300 ms (769.231 Hz),
96627,4.831 s,Timing,Times,Time,1.150 ms (869.565 Hz),
96650,4.832 s,Timing,Times,Time,1.250 ms (800.000 Hz),
96675,4.834 s,Timing,Times,Time,1.200 ms (833.333 Hz),
96699,4.835 s,Timing,Times,Time,1.250 ms (800.000 Hz),
96724,4.836 s,Timing,Times,Time,1.200 ms (833.333 Hz),
96748,4.837 s,Timing,Times,Time,1.250 ms (800.000 Hz),
96773,4.839 s,Timing,Times,Time,2.950 ms (338.983 Hz),
96832,4.842 s,Timing,Times,Time,1.300 ms (769.231 Hz),
96858,4.843 s,Timing,Times,Time,2.900 ms (344.828 Hz),
96916,4.846 s,Timing,Times,Time,1.250 ms (800.000 Hz),
96941,4.847 s,Timing,Times,Time,1.150 ms (869.565 Hz),
96964,4.848 s,Timing,Times,Time,1.350 ms (740.741 Hz),
96991,4.850 s,Timing,Times,Time,3.150 ms (317.460 Hz),
97054,4.853 s,Timing,Times,Time,1.350 ms (740.741 Hz),
97081,4.854 s,Timing,Times,Time,1.100 ms (909.091 Hz),
97103,4.855 s,Timing,Times,Time,1.350 ms (740.741 Hz),
97130,4.856 s,Timing,Times,Time,16.750 ms (59.701 Hz),
97465,4.873 s,Timing,Times,Time,2.700 ms (370.370 Hz),
97519,4.876 s,Timing,Times,Time,2.600 ms (384.615 Hz),
97571,4.879 s,Timing,Times,Time,1.300 ms (769.231 Hz),
97597,4.880 s,Timing,Times,Time,2.900 ms (344.828 Hz),
97655,4.883 s,Timing,Times,Time,1.300 ms (769.231 Hz),
97681,4.884 s,Timing,Times,Time,1.150 ms (869.565 Hz),
97704,4.885 s,Timing,Times,Time,1.300 ms (769.231 Hz),
97730,4.886 s,Timing,Times,Time,1.150 ms (869.565 Hz),
97753,4.888 s,Timing,Times,Time,1.300 ms (769.231 Hz),
97779,4.889 s,Timing,Times,Time,2.900 ms (344.828 Hz),
97837,4.892 s,Timing,Times,Time,1.300 ms (769.231 Hz),
97863,4.893 s,Timing,Times,Time,2.900 ms (344.828 Hz),
97921,4.896 s,Timing,Times,Time,1.300 ms (769.231 Hz),
97947,4.897 s,Timing,Times,Time,1.150 ms (869.565 Hz),
97970,4.899 s,Timing,Times,Time,1.350 ms (740.741 Hz),
97997,4.900 s,Timing,Times,Time,1.100 ms (909.091 Hz),
98019,4.901 s,Timing,Times,Time,1.300 ms (769.231 Hz),
98045,4.902 s,Timing,Times,Time,1.100 ms (909.091 Hz),
98067,4.903 s,Timing,Times,Time,1.350 ms (740.741 Hz),
98094,4.905 s,Timing,Times,Time,1.100 ms (909.091 Hz),
98116,4.906 s,Timing,Times,Time,1.350 ms (740.741 Hz),
98143,4.907 s,Timing,Times,Time,1.100 ms (909.091 Hz),
98165,4.908 s,Timing,Times,Time,1.300 ms (769.231 Hz),
98191,4.910 s,Timing,Times,Time,1.150 ms (869.565 Hz),
98214,4.911 s,Timing,Times,Time,1.350 ms (740.741 Hz),
98241,4.912 s,Timing,Times,Time,2.850 ms (350.877 Hz),
98298,4.915 s,Timing,Times,Time,1.350 ms (740.741 Hz),
98325,4.916 s,Timing,Times,Time,2.900 ms (344.828 Hz),
98383,4.919 s,Timing,Times,Time,1.350 ms (740.741 Hz),
98410,4.920 s,Timing,Times,Time,1.100 ms (909.091 Hz),
98432,4.922 s,Timing,Times,Time,1.300 ms (769.231 Hz),
98458,4.923 s,Timing,Times,Time,2.900 ms (344.828 Hz),
98516,4.926 s,Timing,Times,Time,1.300 ms (769.231 Hz),
98542,4.927 s,Timing,Times,Time,1.150 ms (869.565 Hz),
98565,4.928 s,Timing,Times,Time,1.300 ms (769.231 Hz),
98591,4.930 s,Timing,Times,Time,62.600 ms (15.974 Hz),
99843,4.992 s,Timing,Times,Time,2.700 ms (370.370 Hz),
99897,4.995 s,Timing,Times,Time,2.600 ms (384.615 Hz),
99949,4.997 s,Timing,Times,Time,1.350 ms (740.741 Hz),
99976,4.999 s,Timing,Times,Time,2.850 ms (350.877 Hz),
100033,5.002 s,Timing,Times,Time,1.350 ms (740.741 Hz),
100060,5.003 s,Timing,Times,Time,1.100 ms (909.091 Hz),
100082,5.004 s,Timing,Times,Time,1.300 ms (769.231 Hz),
100108,5.005 s,Timing,Times,Time,1.150 ms (869.565 Hz),
100131,5.007 s,Timing,Times,Time,1.300 ms (769.231 Hz),
100157,5.008 s,Timing,Times,Time,2.900 ms (344.828 Hz),
100215,5.011 s,Timing,Times,Time,1.300 ms (769.231 Hz),
100241,5.012 s,Timing,Times,Time,2.900 ms (344.828 Hz),
100299,5.015 s,Timing,Times,Time,1.350 ms (740.741 Hz),
100326,5.016 s,Timing,Times,Time,1.100 ms (909.091 Hz),
100348,5.017 s,Timing,Times,Time,1.300 ms (769.231 Hz),
100374,5.019 s,Timing,Times,Time,1.150 ms (869.565 Hz),
100397,5.020 s,Timing,Times,Time,1.300 ms (769.231 Hz),
100423,5.021 s,Timing,Times,Time,1.100 ms (909.091 Hz),
100445,5.022 s,Timing,Times,Time,1.350 ms (740.741 Hz),
100472,5.024 s,Timing,Times,Time,1.100 ms (909.091 Hz),
100494,5.025 s,Timing,Times,Time,1.350 ms (740.741 Hz),
100521,5.026 s,Timing,Times,Time,1.100 ms (909.091 Hz),
100543,5.027 s,Timing,Times,Time,1.300 ms (769.231 Hz),
100569,5.028 s,Timing,Times,Time,1.150 ms (869.565 Hz),
100592,5.030 s,Timing,Times,Time,1.300 ms (769.231 Hz),
100618,5.031 s,Timing,Times,Time,2.900 ms (344.828 Hz),
100676,5.034 s,Timing,Times,Time,1.300 ms (769.231 Hz),
100702,5.035 s,Timing,Times,Time,2.900 ms (344.828 Hz),
100760,5.038 s,Timing,Times,Time,1.300 ms (769.231 Hz),
100786,5.039 s,Timing,Times,Time,1.150 ms (869.565 Hz),
100809,5.040 s,Timing,Times,Time,1.300 ms (769.231 Hz),
100835,5.042 s,Timing,Times,Time,2.950 ms (338.983 Hz),
100894,5.045 s,Timing,Times,Time,1.300 ms (769.231 Hz),
100920,5.046 s,Timing,Times,Time,1.150 ms (869.565 Hz),
100943,5.047 s,Timing,Times,Time,1.300 ms (769.231 Hz),
100969,5.048 s,Timing,Times,Time,71.600 ms (13.966 Hz),
102401,5.120 s,Timing,Times,Time,2.700 ms (370.370 Hz),
102455,5.123 s,Timing,Times,Time,2.600 ms (384.615 Hz),
102507,5.125 s,Timing,Times,Time,1.300 ms (769.231 Hz),
102533,5.127 s,Timing,Times,Time,2.950 ms (338.983 Hz),
102592,5.130 s,Timing,Times,Time,1.300 ms (769.231 Hz),
102618,5.131 s,Timing,Times,Time,1.100 ms (909.091 Hz),
102640,5.132 s,Timing,Times,Time,1.300 ms (769.231 Hz),
102666,5.133 s,Timing,Times,Time,1.150 ms (869.565 Hz),
102689,5.134 s,Timing,Times,Time,1.350 ms (740.741 Hz),
102716,5.136 s,Timing,Times,Time,2.850 ms (350.877 Hz),
102773,5.139 s,Timing,Times,Time,1.300 ms (769.231 Hz),
102799,5.140 s,Timing,Times,Time,2.900 ms (344.828 Hz),
102857,5.143 s,Timing,Times,Time,1.350 ms (740.741 Hz),
102884,5.144 s,Timing,Times,Time,1.100 ms (909.091 Hz),
102906,5.145 s,Timing,Times,Time,1.300 ms (769.231 Hz),
102932,5.147 s,Timing,Times,Time,1.150 ms (869.565 Hz),
102955,5.148 s,Timing,Times,Time,1.300 ms (769.231 Hz),
102981,5.149 s,Timing,Times,Time,1.150 ms (869.565 Hz),
103004,5.150 s,Timing,Times,Time,1.250 ms (800.000 Hz),
103029,5.151 s,Timing,Times,Time,1.150 ms (869.565 Hz),
103052,5.153 s,Timing,Times,Time,1.300 ms (769.231 Hz),
103078,5.154 s,Timing,Times,Time,1.150 ms (869.565 Hz),
103101,5.155 s,Timing,Times,Time,1.300 ms (769.231 Hz),
103127,5.156 s,Timing,Times,Time,1.100 ms (909.091 Hz),
103149,5.157 s,Timing,Times,Time,1.350 ms (740.741 Hz),
103176,5.159 s,Timing,Times,Time,2.900 ms (344.828 Hz),
103234,5.162 s,Timing,Times,Time,1.300 ms (769.231 Hz),
103260,5.163 s,Timing,Times,Time,2.900 ms (344.828 Hz),
103318,5.166 s,Timing,Times,Time,1.300 ms (769.231 Hz),
103344,5.167 s,Timing,Times,Time,1.150 ms (869.565 Hz),
103367,5.168 s,Timing,Times,Time,1.300 ms (769.231 Hz),
103393,5.170 s,Timing,Times,Time,2.950 ms (338.983 Hz),
103452,5.173 s,Timing,Times,Time,1.350 ms (740.741 Hz),
103479,5.174 s,Timing,Times,Time,1.100 ms (909.091 Hz),
103501,5.175 s,Timing,Times,Time,1.300 ms (769.231 Hz),
103527,5.176 s,Timing,Times,Time,15.750 ms (63.492 Hz),
103842,5.192 s,Timing,Times,Time,2.700 ms (370.370 Hz),
103896,5.195 s,Timing,Times,Time,2.600 ms (384.615 Hz),
103948,5.197 s,Timing,Times,Time,1.300 ms (769.231 Hz),
103974,5.199 s,Timing,Times,Time,2.900 ms (344.828 Hz),
104032,5.202 s,Timing,Times,Time,1.350 ms (740.741 Hz),
104059,5.203 s,Timing,Times,Time,1.100 ms (909.091 Hz),
104081,5.204 s,Timing,Times,Time,1.300 ms (769.231 Hz),
104107,5.205 s,Timing,Times,Time,1.150 ms (869.565 Hz),
104130,5.207 s,Timing,Times,Time,1.300 ms (769.231 Hz),
104156,5.208 s,Timing,Times,Time,2.900 ms (344.828 Hz),
104214,5.211 s,Timing,Times,Time,1.300 ms (769.231 Hz),
104240,5.212 s,Timing,Times,Time,2.950 ms (338.983 Hz),
104299,5.215 s,Timing,Times,Time,1.250 ms (800.000 Hz),
104324,5.216 s,Timing,Times,Time,1.150 ms (869.565 Hz),
104347,5.217 s,Timing,Times,Time,1.300 ms (769.231 Hz),
104373,5.219 s,Timing,Times,Time,1.150 ms (869.565 Hz),
104396,5.220 s,Timing,Times,Time,1.300 ms (769.231 Hz),
104422,5.221 s,Timing,Times,Time,1.100 ms (909.091 Hz),
104444,5.222 s,Timing,Times,Time,1.350 ms (740.741 Hz),
104471,5.224 s,Timing,Times,Time,1.100 ms (909.091 Hz),
104493,5.225 s,Timing,Times,Time,1.300 ms (769.231 Hz),
104519,5.226 s,Timing,Times,Time,1.150 ms (869.565 Hz),
104542,5.227 s,Timing,Times,Time,1.300 ms (769.231 Hz),
104568,5.228 s,Timing,Times,Time,1.150 ms (869.565 Hz),
104591,5.230 s,Timing,Times,Time,1.300 ms (769.231 Hz),
104617,5.231 s,Timing,Times,Time,2.900 ms (344.828 Hz),
104675,5.234 s,Timing,Times,Time,1.500 ms (666.667 Hz),
104705,5.235 s,Timing,Times,Time,2.950 ms (338.983 Hz),
104764,5.238 s,Timing,Times,Time,1.300 ms (769.231 Hz),
104790,5.239 s,Timing,Times,Time,1.150 ms (869.565 Hz),
104813,5.241 s,Timing,Times,Time,1.300 ms (769.231 Hz),
104839,5.242 s,Timing,Times,Time,2.900 ms (344.828 Hz),
104897,5.245 s,Timing,Times,Time,1.300 ms (769.231 Hz),
104923,5.246 s,Timing,Times,Time,1.150 ms (869.565 Hz),
104946,5.247 s,Timing,Times,Time,1.250 ms (800.000 Hz),
104971,5.249 s,Timing,Times,Time,63.050 ms (15.860 Hz),
106232,5.312 s,Timing,Times,Time,2.700 ms (370.370 Hz),
106286,5.314 s,Timing,Times,Time,2.600 ms (384.615 Hz),
106338,5.317 s,Timing,Times,Time,1.300 ms (769.231 Hz),
106364,5.318 s,Timing,Times,Time,2.950 ms (338.983 Hz),
106423,5.321 s,Timing,Times,Time,1.300 ms (769.231 Hz),
106449,5.322 s,Timing,Times,Time,1.150 ms (869.565 Hz),
106472,5.324 s,Timing,Times,Time,1.300 ms (769.231 Hz),
106498,5.325 s,Timing,Times,Time,1.100 ms (909.091 Hz),
106520,5.326 s,Timing,Times,Time,1.300 ms (769.231 Hz),
106546,5.327 s,Timing,Times,Time,2.950 ms (338.983 Hz),
106605,5.330 s,Timing,Times,Time,1.250 ms (800.000 Hz),
106630,5.332 s,Timing,Times,Time,2.900 ms (344.828 Hz),
106688,5.334 s,Timing,Times,Time,1.300 ms (769.231 Hz),
106714,5.336 s,Timing,Times,Time,1.150 ms (869.565 Hz),
106737,5.337 s,Timing,Times,Time,1.300 ms (769.231 Hz),
106763,5.338 s,Timing,Times,Time,1.150 ms (869.565 Hz),
106786,5.339 s,Timing,Times,Time,1.300 ms (769.231 Hz),
106812,5.341 s,Timing,Times,Time,1.150 ms (869.565 Hz),
106835,5.342 s,Timing,Times,Time,1.300 ms (769.231 Hz),
106861,5.343 s,Timing,Times,Time,1.150 ms (869.565 Hz),
106884,5.344 s,Timing,Times,Time,1.250 ms (800.000 Hz),
106909,5.345 s,Timing,Times,Time,1.200 ms (833.333 Hz),
106933,5.347 s,Timing,Times,Time,1.200 ms (833.333 Hz),
106957,5.348 s,Timing,Times,Time,1.200 ms (833.333 Hz),
106981,5.349 s,Timing,Times,Time,1.250 ms (800.000 Hz),
107006,5.350 s,Timing,Times,Time,2.950 ms (338.983 Hz),
107065,5.353 s,Timing,Times,Time,1.300 ms (769.231 Hz),
107091,5.355 s,Timing,Times,Time,2.900 ms (344.828 Hz),
107149,5.357 s,Timing,Times,Time,1.300 ms (769.231 Hz),
107175,5.359 s,Timing,Times,Time,1.150 ms (869.565 Hz),
107198,5.360 s,Timing,Times,Time,1.250 ms (800.000 Hz),
107223,5.361 s,Timing,Times,Time,3.700 ms (270.270 Hz),
107297,5.365 s,Timing,Times,Time,1.300 ms (769.231 Hz),
107323,5.366 s,Timing,Times,Time,1.200 ms (833.333 Hz),
107347,5.367 s,Timing,Times,Time,1.250 ms (800.000 Hz),
107372,5.369 s,Timing,Times,Time,71.300 ms (14.025 Hz),
108798,5.440 s,Timing,Times,Time,2.650 ms (377.358 Hz),
108851,5.443 s,Timing,Times,Time,2.600 ms (384.615 Hz),
108903,5.445 s,Timing,Times,Time,1.300 ms (769.231 Hz),
108929,5.446 s,Timing,Times,Time,2.950 ms (338.983 Hz),
108988,5.449 s,Timing,Times,Time,1.250 ms (800.000 Hz),
109013,5.451 s,Timing,Times,Time,1.150 ms (869.565 Hz),
109036,5.452 s,Timing,Times,Time,1.300 ms (769.231 Hz),
109062,5.453 s,Timing,Times,Time,1.150 ms (869.565 Hz),
109085,5.454 s,Timing,Times,Time,1.250 ms (800.000 Hz),
109110,5.455 s,Timing,Times,Time,3.000 ms (333.333 Hz),
109170,5.458 s,Timing,Times,Time,1.250 ms (800.000 Hz),
109195,5.460 s,Timing,Times,Time,2.950 ms (338.983 Hz),
109254,5.463 s,Timing,Times,Time,1.250 ms (800.000 Hz),
109279,5.464 s,Timing,Times,Time,1.150 ms (869.565 Hz),
109302,5.465 s,Timing,Times,Time,1.300 ms (769.231 Hz),
109328,5.466 s,Timing,Times,Time,1.200 ms (833.333 Hz),
109352,5.468 s,Timing,Times,Time,1.250 ms (800.000 Hz),
109377,5.469 s,Timing,Times,Time,1.150 ms (869.565 Hz),
109400,5.470 s,Timing,Times,Time,1.250 ms (800.000 Hz),
109425,5.471 s,Timing,Times,Time,1.200 ms (833.333 Hz),
109449,5.472 s,Timing,Times,Time,1.250 ms (800.000 Hz),
109474,5.474 s,Timing,Times,Time,1.200 ms (833.333 Hz),
109498,5.475 s,Timing,Times,Time,1.250 ms (800.000 Hz),
109523,5.476 s,Timing,Times,Time,1.200 ms (833.333 Hz),
109547,5.477 s,Timing,Times,Time,1.200 ms (833.333 Hz),
109571,5.479 s,Timing,Times,Time,3.000 ms (333.333 Hz),
109631,5.482 s,Timing,Times,Time,1.200 ms (833.333 Hz),
109655,5.483 s,Timing,Times,Time,3.000 ms (333.333 Hz),
109715,5.486 s,Timing,Times,Time,1.250 ms (800.000 Hz),
109740,5.487 s,Timing,Times,Time,1.200 ms (833.333 Hz),
109764,5.488 s,Timing,Times,Time,1.250 ms (800.000 Hz),
109789,5.489 s,Timing,Times,Time,3.000 ms (333.333 Hz),
109849,5.492 s,Timing,Times,Time,1.250 ms (800.000 Hz),
109874,5.494 s,Timing,Times,Time,1.200 ms (833.333 Hz),
109898,5.495 s,Timing,Times,Time,1.250 ms (800.000 Hz),
109923,5.496 s,Timing,Times,Time,16.000 ms (62.500 Hz),
110243,5.512 s,Timing,Times,Time,2.600 ms (384.615 Hz),
110295,5.515 s,Timing,Times,Time,2.650 ms (377.358 Hz),
110348,5.517 s,Timing,Times,Time,1.250 ms (800.000 Hz),
110373,5.519 s,Timing,Times,Time,3.000 ms (333.333 Hz),
110433,5.522 s,Timing,Times,Time,1.200 ms (833.333 Hz),
110457,5.523 s,Timing,Times,Time,1.200 ms (833.333 Hz),
110481,5.524 s,Timing,Times,Time,1.250 ms (800.000 Hz),
110506,5.525 s,Timing,Times,Time,1.200 ms (833.333 Hz),
110530,5.527 s,Timing,Times,Time,1.250 ms (800.000 Hz),
110555,5.528 s,Timing,Times,Time,3.000 ms (333.333 Hz),
110615,5.531 s,Timing,Times,Time,1.250 ms (800.000 Hz),
110640,5.532 s,Timing,Times,Time,2.950 ms (338.983 Hz),
110699,5.535 s,Timing,Times,Time,1.250 ms (800.000 Hz),
110724,5.536 s,Timing,Times,Time,1.200 ms (833.333 Hz),
110748,5.537 s,Timing,Times,Time,1.200 ms (833.333 Hz),
110772,5.539 s,Timing,Times,Time,1.200 ms (833.333 Hz),
110796,5.540 s,Timing,Times,Time,1.250 ms (800.000 Hz),
110821,5.541 s,Timing,Times,Time,1.200 ms (833.333 Hz),
110845,5.542 s,Timing,Times,Time,1.200 ms (833.333 Hz),
110869,5.543 s,Timing,Times,Time,1.250 ms (800.000 Hz),
110894,5.545 s,Timing,Times,Time,1.200 ms (833.333 Hz),
110918,5.546 s,Timing,Times,Time,1.200 ms (833.333 Hz),
110942,5.547 s,Timing,Times,Time,1.250 ms (800.000 Hz),
110967,5.548 s,Timing,Times,Time,1.200 ms (833.333 Hz),
110991,5.550 s,Timing,Times,Time,1.250 ms (800.000 Hz),
111016,5.551 s,Timing,Times,Time,2.950 ms (338.983 Hz),
111075,5.554 s,Timing,Times,Time,1.250 ms (800.000 Hz),
111100,5.555 s,Timing,Times,Time,3.000 ms (333.333 Hz),
111160,5.558 s,Timing,Times,Time,1.250 ms (800.000 Hz),
111185,5.559 s,Timing,Times,Time,1.200 ms (833.333 Hz),
111209,5.560 s,Timing,Times,Time,1.250 ms (800.000 Hz),
111234,5.562 s,Timing,Times,Time,3.000 ms (333.333 Hz),
111294,5.565 s,Timing,Times,Time,1.200 ms (833.333 Hz),
111318,5.566 s,Timing,Times,Time,1.200 ms (833.333 Hz),
111342,5.567 s,Timing,Times,Time,1.250 ms (800.000 Hz),
111367,5.568 s,Timing,Times,Time,63.550 ms (15.736 Hz),
112638,5.632 s,Timing,Times,Time,2.650 ms (377.358 Hz),
112691,5.635 s,Timing,Times,Time,2.650 ms (377.358 Hz),
112744,5.637 s,Timing,Times,Time,1.250 ms (800.000 Hz),
112769,5.638 s,Timing,Times,Time,3.000 ms (333.333 Hz),
112829,5.641 s,Timing,Times,Time,1.200 ms (833.333 Hz),
112853,5.643 s,Timing,Times,Time,1.200 ms (833.333 Hz),
112877,5.644 s,Timing,Times,Time,1.250 ms (800.000 Hz),
112902,5.645 s,Timing,Times,Time,1.200 ms (833.333 Hz),
112926,5.646 s,Timing,Times,Time,1.250 ms (800.000 Hz),
112951,5.648 s,Timing,Times,Time,2.950 ms (338.983 Hz),
113010,5.651 s,Timing,Times,Time,1.250 ms (800.000 Hz),
113035,5.652 s,Timing,Times,Time,2.950 ms (338.983 Hz),
113094,5.655 s,Timing,Times,Time,1.250 ms (800.000 Hz),
113119,5.656 s,Timing,Times,Time,1.200 ms (833.333 Hz),
113143,5.657 s,Timing,Times,Time,1.250 ms (800.000 Hz),
113168,5.658 s,Timing,Times,Time,1.200 ms (833.333 Hz),
113192,5.660 s,Timing,Times,Time,1.250 ms (800.000 Hz),
113217,5.661 s,Timing,Times,Time,1.200 ms (833.333 Hz),
113241,5.662 s,Timing,Times,Time,1.200 ms (833.333 Hz),
113265,5.663 s,Timing,Times,Time,1.250 ms (800.000 Hz),
113290,5.665 s,Timing,Times,Time,1.200 ms (833.333 Hz),
113314,5.666 s,Timing,Times,Time,1.200 ms (833.333 Hz),
113338,5.667 s,Timing,Times,Time,1.250 ms (800.000 Hz),
113363,5.668 s,Timing,Times,Time,1.200 ms (833.333 Hz),
113387,5.669 s,Timing,Times,Time,1.250 ms (800.000 Hz),
113412,5.671 s,Timing,Times,Time,2.950 ms (338.983 Hz),
113471,5.674 s,Timing,Times,Time,1.200 ms (833.333 Hz),
113495,5.675 s,Timing,Times,Time,3.000 ms (333.333 Hz),
113555,5.678 s,Timing,Times,Time,1.250 ms (800.000 Hz),
113580,5.679 s,Timing,Times,Time,1.200 ms (833.333 Hz),
113604,5.680 s,Timing,Times,Time,1.250 ms (800.000 Hz),
113629,5.681 s,Timing,Times,Time,3.000 ms (333.333 Hz),
113689,5.684 s,Timing,Times,Time,1.200 ms (833.333 Hz),
113713,5.686 s,Timing,Times,Time,1.200 ms (833.333 Hz),
113737,5.687 s,Timing,Times,Time,1.250 ms (800.000 Hz),
113762,5.688 s,Timing,Times,Time,71.300 ms (14.025 Hz),
115188,5.759 s,Timing,Times,Time,2.600 ms (384.615 Hz),
115240,5.762 s,Timing,Times,Time,2.650 ms (377.358 Hz),
115293,5.765 s,Timing,Times,Time,1.250 ms (800.000 Hz),
115318,5.766 s,Timing,Times,Time,3.000 ms (333.333 Hz),
115378,5.769 s,Timing,Times,Time,1.250 ms (800.000 Hz),
