"Sample","Time","Decoder","Ann Row","Ann Class","Value",
"42991","2.150 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"43015","2.151 s","Timing","Times","Time","2.850 ms (350.877 Hz)",
"43072","2.154 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"43096","2.155 s","Timing","Times","Time","1.100 ms (909.091 Hz)",
"43118","2.156 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"43142","2.157 s","Timing","Times","Time","2.850 ms (350.877 Hz)",
"43199","2.160 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"43222","2.161 s","Timing","Times","Time","2.900 ms (344.828 Hz)",
"43280","2.164 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"43303","2.165 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"43326","2.166 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"43349","2.167 s","Timing","Times","Time","57.300 ms (17.452 Hz)",
"44495","2.225 s","Timing","Times","Time","2.600 ms (384.615 Hz)",
"44547","2.227 s","Timing","Times","Time","2.550 ms (392.157 Hz)",
"44598","2.230 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"44622","2.231 s","Timing","Times","Time","2.850 ms (350.877 Hz)",
"44679","2.234 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"44702","2.235 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"44725","2.236 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"44748","2.237 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"44771","2.239 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"44794","2.240 s","Timing","Times","Time","2.900 ms (344.828 Hz)",
"44852","2.243 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"44875","2.244 s","Timing","Times","Time","2.850 ms (350.877 Hz)",
"44932","2.247 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"44956","2.248 s","Timing","Times","Time","1.100 ms (909.091 Hz)",
"44978","2.249 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"45002","2.250 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"45025","2.251 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"45048","2.252 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"45071","2.254 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"45094","2.255 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"45117","2.256 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"45140","2.257 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"45163","2.258 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"45186","2.259 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"45209","2.260 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"45232","2.262 s","Timing","Times","Time","2.900 ms (344.828 Hz)",
"45290","2.264 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"45313","2.266 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"45336","2.267 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"45359","2.268 s","Timing","Times","Time","2.850 ms (350.877 Hz)",
"45416","2.271 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"45440","2.272 s","Timing","Times","Time","2.850 ms (350.877 Hz)",
"45497","2.275 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"45521","2.276 s","Timing","Times","Time","1.100 ms (909.091 Hz)",
"45543","2.277 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"45567","2.278 s","Timing","Times","Time","57.250 ms (17.467 Hz)",
